vehicle_id,vehicle_type,plate_number,capacity_kg,status
4746,BIKE,RJ26DD6173,16.0,ACTIVE
13962,BIKE,RJ15LN6633,15.0,ACTIVE
11225,VAN,DL01MV5284,202.0,INACTIVE
14472,BIKE,DL06US5014,27.0,
21250,BIKE,RJ26LZ6430,28.0,ACTIVE
16950,SCOOTER,RJ31DY9628,36.0,MAINTENANCE
18120,TRUCK,DL06KG9309,748.0,ACTIVE
10860,TRUCK,RJ27MW5782,1068.0,ACTIVE
14858,TRUCK,DL02CS1696,886.0,ACTIVE
18391,VAN,DL04LU6697,257.0,ACTIVE
8286,SCOOTER,DL02UB8629,38.0,INACTIVE
21846,SCOOTER,RJ28GI4307,16.0,ACTIVE
4775,BIKE,RJ26DD6173,23.0,ACTIVE
20743,VAN,RJ23DR5280,168.0,MAINTENANCE
17874,BIKE,RJ24MD3030,12.0,ACTIVE
29440,BIKE,RJ28JY1788,26.0,ACTIVE
25448,VAN,DL07HD5696,209.0,ACTIVE
11816,,DL06EM4096,1644.0,MAINTENANCE
7760,SCOOTER,DL04XG5834,25.0,INACTIVE
28326,TRUCK,RJ36ZW5184,1897.0,ACTIVE
6166,BIKE,RJ13DZ2206,12.0,ACTIVE
6254,SCOOTER,RJ34SY8987,23.0,ACTIVE
5118,BIKE,RJ35SE2353,20.0,ACTIVE
26266,VAN,RJ21GO3927,170.0,ACTIVE
23075,TRUCK,RJ21ZP5126,1297.0,INACTIVE
4507,SCOOTER,RJ20XM7296,39.0,
6096,BIKE,RJ28GI4307,26.0,MAINTENANCE
16561,SCOOTER,RJ35KX3594,33.0,ACTIVE
16641,BIKE,DL02IE3454,18.0,ACTIVE
21003,VAN,DL04UO7600,317.0,MAINTENANCE
16226,TRUCK,RJ25DV5053,1760.0,MAINTENANCE
27489,BIKE,DL04KO7639,23.0,ACTIVE
9330,SCOOTER,RJ32IG9372,21.0,ACTIVE
2749,BIKE,DL06GP3466,24.0,ACTIVE
21083,SCOOTER,RJ35KC7839,15.0,ACTIVE
8142,VAN,RJ14DM5574,238.0,ACTIVE
12539,SCOOTER,DL06TZ2070,19.0,ACTIVE
23368,,RJ34BC3525,17.0,INACTIVE
1007,VAN,DL02WU3175,383.0,ACTIVE
29732,TRUCK,DL05UP4444,637.0,ACTIVE
24019,TRUCK,RJ31BL6350,884.0,ACTIVE
3943,TRUCK,RJ15YC5337,1000.0,ACTIVE
27602,BIKE,RJ17FI5227,26.0,ACTIVE
11512,SCOOTER,DL08FH9780,17.0,MAINTENANCE
12155,VAN,DL01VA7131,187.0,ACTIVE
11903,SCOOTER,RJ24KF4749,35.0,MAINTENANCE
19477,BIKE,DL01WC2398,28.0,ACTIVE
25421,BIKE,DL07SX2519,21.0,ACTIVE
11032,SCOOTER,DL04OE4467,29.0,
7050,TRUCK,RJ14JQ9878,,INACTIVE
18637,TRUCK,DL09MU4236,806.0,ACTIVE
18307,VAN,DL09DH1538,295.0,MAINTENANCE
135,VAN,RJ25QE2541,206.0,ACTIVE
6746,BIKE,RJ21AS2489,29.0,ACTIVE
7607,BIKE,RJ38BJ1983,11.0,
9575,BIKE,RJ26DD6173,24.0,
11823,UNKNOWN,DL02PC7019,15.0,ACTIVE
3352,SCOOTER,DL02DJ1641,24.0,INACTIVE
15417,BIKE,DL07JU5305,27.0,ACTIVE
3201,TRUCK,RJ35KX3594,,INACTIVE
10377,???,DL06RO7142,323.0,ACTIVE
18456,SCOOTER,RJ29SV7372,31.0,ACTIVE
14609,BIKE,RJ32UO1995,11.0,INACTIVE
25571,TRUCK,DL09IB4406,1022.0,ACTIVE
7999,VAN,DL06ZM8950,249.0,ACTIVE
11021,TRUCK,RJ13QZ8806,1648.0,MAINTENANCE
27321,SCOOTER,DL04MT8755,18.0,INACTIVE
3423,BIKE,RJ34FA9194,17.0,ACTIVE
26125,BIKE,RJ39FG1336,10.0,ACTIVE
28165,VAN,DL03TC8438,329.0,INACTIVE
22243,TRUCK,DL02WU6678,1698.0,ACTIVE
25943,SCOOTER,RJ14GW1270,38.0,INACTIVE
317,SCOOTER,RJ24BM5146,,ACTIVE
147,BIKE,DL03OK5890,27.0,INACTIVE
25824,SCOOTER,RJ37ZY6003,16.0,ACTIVE
19461,BIKE,DL02LJ1323,29.0,INACTIVE
28319,,RJ21DO9074,32.0,MAINTENANCE
6727,SCOOTER,DL01ZU8699,18.0,MAINTENANCE
8325,SCOOTER,RJ36DT2613,26.0,ACTIVE
20097,,RJ22YR1891,25.0,ACTIVE
19949,BIKE,RJ33JN3829,13.0,MAINTENANCE
10740,TRUCK,RJ19EG9163,1616.0,ACTIVE
9659,BIKE,RJ34NI5627,11.0,MAINTENANCE
6984,VAN,RJ25JE9339,400.0,ACTIVE
6443,TRUCK,DL02IG6456,546.0,ACTIVE
11703,,DL03MN5442,16.0,ACTIVE
22190,TRUCK,DL08EV9011,1320.0,ACTIVE
24987,SCOOTER,RJ12CL9122,27.0,ACTIVE
24858,BIKE,123,18.0,ACTIVE
10512,SCOOTER,DL05ZH2733,-10.0,ACTIVE
820,VAN,RJ33XC9860,285.0,INACTIVE
4464,VAN,DL03MF5191,186.0,ACTIVE
21542,SCOOTER,RJ30KX5267,18.0,ACTIVE
29336,TRUCK,DL05XI5441,1862.0,ACTIVE
3487,VAN,RJ37HL6956,111.0,ACTIVE
6253,BIKE,RJ14QV1952,13.0,ACTIVE
6137,BIKE,RJ31BL6350,28.0,INACTIVE
21947,,DL06WC3556,15.0,ACTIVE
26771,TRUCK,RJ12WL2396,918.0,MAINTENANCE
28454,SCOOTER,RJ35ZD8363,32.0,ACTIVE
20159,VAN,DL04KR7741,354.0,INACTIVE
10342,SCOOTER,XXX000,24.0,ACTIVE
15506,BIKE,RJ39FG1336,29.0,ACTIVE
12354,TRUCK,DL01ZC5740,1143.0,ACTIVE
3112,BIKE,RJ24RS4767,13.0,INACTIVE
24521,SCOOTER,RJ21GE8617,37.0,MAINTENANCE
26085,VAN,RJ31DT4771,150.0,ACTIVE
16660,TRUCK,RJ13LS2821,1099.0,
18531,BIKE,DL06MB9878,24.0,MAINTENANCE
1573,BIKE,DL08MQ6430,24.0,ACTIVE
9799,SCOOTER,DL02HN4015,17.0,INACTIVE
20574,UNKNOWN,RJ14QV1952,14.0,ACTIVE
26074,SCOOTER,RJ36XH5765,33.0,MAINTENANCE
8455,TRUCK,RJ23GT9721,1999.0,ACTIVE
22848,BIKE,RJ28UT2210,13.0,INACTIVE
2496,VAN,DL03JL6962,482.0,ACTIVE
24824,TRUCK,RJ38IO5685,1879.0,ACTIVE
15209,SCOOTER,DL08EI8156,37.0,INACTIVE
29660,BIKE,DL01WE5746,23.0,MAINTENANCE
18542,TRUCK,RJ17QL9464,1747.0,MAINTENANCE
2506,BIKE,RJ33QK8404,25.0,ACTIVE
19828,BIKE,RJ25BB6546,12.0,ACTIVE
24663,VAN,DL08GK2381,113.0,INACTIVE
6089,SCOOTER,INVALID,30.0,ACTIVE
28981,BIKE,RJ18UM2666,13.0,INACTIVE
8592,BIKE,DL04MT7783,20.0,ACTIVE
10616,SCOOTER,DL04AB4024,16.0,MAINTENANCE
16740,BIKE,DL08FE8002,19.0,ACTIVE
22186,SCOOTER,RJ15EN1404,18.0,INACTIVE
6548,SCOOTER,DL02ZF1848,24.0,INACTIVE
17383,SCOOTER,RJ26LN6118,26.0,ACTIVE
26056,BIKE,RJ37ST6229,29.0,ACTIVE
22207,SCOOTER,RJ33WX3690,23.0,ACTIVE
9238,BIKE,RJ15LN6633,28.0,ACTIVE
14899,,DL08FE8002,27.0,MAINTENANCE
26346,VAN,DL07XH2943,303.0,MAINTENANCE
25730,SCOOTER,DL09XU2260,17.0,ACTIVE
16299,TRUCK,RJ18VG8170,1388.0,ACTIVE
21307,TRUCK,DL05LG2132,803.0,ACTIVE
1012,TRUCK,RJ22WC7275,660.0,INACTIVE
17325,BIKE,DL06MM1496,21.0,ACTIVE
14943,SCOOTER,RJ22PN7297,38.0,ACTIVE
9961,BIKE,DL07GU8577,27.0,INACTIVE
15002,BIKE,RJ29IV1702,13.0,MAINTENANCE
1035,SCOOTER,DL04NR8494,30.0,ACTIVE
7802,BIKE,RJ11YB8991,18.0,ACTIVE
2271,,DL01ZU8699,20.0,ACTIVE
697,UNKNOWN,DL05UJ5147,1662.0,ACTIVE
11943,TRUCK,DL01OX8254,1107.0,ACTIVE
29136,BIKE,RJ10YY3168,16.0,INACTIVE
3705,SCOOTER,DL08XA9366,36.0,MAINTENANCE
12784,BIKE,RJ33DS1789,24.0,INACTIVE
24515,VAN,RJ38TN5867,,ACTIVE
1452,BIKE,DL09WL2730,29.0,MAINTENANCE
25618,SCOOTER,DL08UY9217,28.0,INACTIVE
10444,BIKE,RJ11IA9593,13.0,ACTIVE
8342,SCOOTER,RJ39LG5644,28.0,ACTIVE
2791,BIKE,DL04SC6719,22.0,INACTIVE
8778,TRUCK,RJ34FU1066,-10.0,ACTIVE
3306,BIKE,DL09CS3026,17.0,ACTIVE
5517,SCOOTER,RJ26LL3044,37.0,ACTIVE
15880,VAN,DL01CL6575,368.0,ACTIVE
28208,,RJ34DL2113,28.0,INACTIVE
24003,BIKE,DL08CI7006,10.0,
6920,,RJ14AH2008,15.0,MAINTENANCE
20633,BIKE,DL09PM4754,19.0,ACTIVE
22588,BIKE,DL02XE3828,17.0,INACTIVE
5422,BIKE,DL02GC7235,11.0,INACTIVE
6174,SCOOTER,DL02KT3412,19.0,INACTIVE
25102,SCOOTER,RJ32UO1995,18.0,MAINTENANCE
19835,TRUCK,DL08HT2247,529.0,ACTIVE
28977,VAN,DL01DN8444,161.0,ACTIVE
26078,BIKE,DL09OO7311,27.0,ACTIVE
27954,BIKE,DL07VI2511,25.0,MAINTENANCE
24919,TRUCK,RJ37AL8443,663.0,ACTIVE
3585,SCOOTER,DL06NS9162,17.0,ACTIVE
1889,VAN,RJ12OJ6091,421.0,ACTIVE
15365,BIKE,DL05CH2494,28.0,MAINTENANCE
20732,SCOOTER,RJ29OY6886,31.0,ACTIVE
23081,BIKE,RJ27SN8745,26.0,ACTIVE
20913,BIKE,DL01SZ4970,20.0,ACTIVE
5551,VAN,DL04YS4296,341.0,ACTIVE
28100,VAN,RJ33KR6755,350.0,ACTIVE
23271,???,DL01WE5746,29.0,INACTIVE
15901,SCOOTER,DL01MQ5107,36.0,ACTIVE
15436,UNKNOWN,RJ12OJ6091,1709.0,ACTIVE
1414,VAN,RJ19VL8273,193.0,ACTIVE
28499,VAN,RJ17HR6671,301.0,MAINTENANCE
1563,TRUCK,RJ27QQ3845,-10.0,ACTIVE
2358,SCOOTER,RJ37DY6528,29.0,ACTIVE
8505,VAN,DL05WZ5016,359.0,ACTIVE
20441,SCOOTER,XXX000,27.0,INACTIVE
4685,VAN,DL05MS5587,447.0,ACTIVE
12646,BIKE,RJ16PR8644,18.0,ACTIVE
26451,TRUCK,RJ12YG6872,833.0,ACTIVE
5785,BIKE,DL05YN1108,10.0,
5260,BIKE,RJ35KI1720,22.0,ACTIVE
25230,BIKE,XXX000,25.0,INACTIVE
3624,TRUCK,RJ34FA9194,1684.0,MAINTENANCE
26079,SCOOTER,RJ29UV2907,39.0,
11357,BIKE,RJ28PE5981,14.0,ACTIVE
15294,BIKE,RJ25RI9599,14.0,ACTIVE
11450,TRUCK,DL09IC2592,852.0,ACTIVE
181,SCOOTER,RJ15LN6633,22.0,INACTIVE
27772,BIKE,DL02CP4710,27.0,INACTIVE
9572,BIKE,RJ39FG1336,29.0,MAINTENANCE
24840,BIKE,INVALID,19.0,ACTIVE
12638,BIKE,DL05AN1445,16.0,INACTIVE
27417,TRUCK,RJ21EA4049,1578.0,ACTIVE
12957,SCOOTER,RJ22WN4131,21.0,ACTIVE
9761,BIKE,DL01KL1780,-1.0,INACTIVE
5590,VAN,DL03DS7968,359.0,ACTIVE
470,BIKE,RJ25NR2684,10.0,ACTIVE
17554,BIKE,DL08XA9366,14.0,ACTIVE
18635,BIKE,RJ22CV8611,15.0,INACTIVE
2167,SCOOTER,RJ11YB8991,37.0,ACTIVE
14767,VAN,DL01VA7131,465.0,INACTIVE
1028,SCOOTER,RJ10HN9265,18.0,MAINTENANCE
17970,SCOOTER,DL08GU7627,39.0,INACTIVE
19109,BIKE,DL01AI6869,16.0,ACTIVE
1424,SCOOTER,DL06YT4625,35.0,
18195,SCOOTER,DL07PC7968,-10.0,
8165,SCOOTER,123,24.0,ACTIVE
24874,BIKE,RJ12YO4940,21.0,ACTIVE
7827,BIKE,RJ39UI9745,13.0,ACTIVE
8926,BIKE,RJ18MR5415,19.0,INACTIVE
10931,SCOOTER,RJ11ML3334,30.0,INACTIVE
9391,BIKE,RJ24TP8928,24.0,ACTIVE
11356,VAN,RJ36UZ8698,,INACTIVE
29973,,RJ22QZ4705,28.0,ACTIVE
11275,VAN,RJ10SW9559,290.0,ACTIVE
1193,VAN,DL01RZ8613,106.0,ACTIVE
28276,SCOOTER,DL07GI6628,31.0,ACTIVE
6175,VAN,DL06QZ8841,378.0,MAINTENANCE
17467,VAN,RJ10TM7474,491.0,ACTIVE
15938,BIKE,RJ14CS6580,13.0,ACTIVE
27758,BIKE,RJ28LU6498,17.0,MAINTENANCE
28354,SCOOTER,RJ36IY8599,24.0,ACTIVE
4158,TRUCK,RJ10TM7474,1735.0,ACTIVE
2560,SCOOTER,DL05WZ5016,19.0,ACTIVE
26842,VAN,RJ21GE8617,435.0,ACTIVE
25168,BIKE,DL05JI3382,19.0,ACTIVE
14277,TRUCK,DL03UD5863,1217.0,ACTIVE
10576,SCOOTER,RJ14XC7736,24.0,ACTIVE
14150,SCOOTER,DL07OV7344,22.0,MAINTENANCE
29908,BIKE,DL05IY9724,15.0,ACTIVE
3735,SCOOTER,DL08UY9217,39.0,ACTIVE
24292,VAN,RJ33ND9924,,ACTIVE
14673,VAN,RJ19MN7916,422.0,INACTIVE
7937,BIKE,DL01HS3733,20.0,ACTIVE
14077,SCOOTER,RJ22CV8611,36.0,ACTIVE
11920,SCOOTER,RJ27MW5782,18.0,INACTIVE
3861,VAN,RJ36MZ7852,372.0,ACTIVE
11463,BIKE,RJ33LT3449,15.0,ACTIVE
27887,VAN,DL07OQ8528,342.0,INACTIVE
17466,BIKE,RJ37GZ9423,16.0,ACTIVE
2605,VAN,RJ21BX3110,287.0,
23055,BIKE,DL08XA9366,25.0,ACTIVE
5103,SCOOTER,DL01IM9536,18.0,ACTIVE
13745,SCOOTER,DL07ZR8855,39.0,ACTIVE
24008,TRUCK,DL08DZ6881,1182.0,ACTIVE
7511,VAN,RJ24LE4428,438.0,MAINTENANCE
1298,VAN,DL05JV8785,417.0,MAINTENANCE
5788,SCOOTER,DL08CP5478,15.0,ACTIVE
14417,SCOOTER,RJ35XF9040,18.0,INACTIVE
26101,VAN,RJ24KF4749,398.0,MAINTENANCE
636,VAN,RJ19VL8273,161.0,ACTIVE
20960,SCOOTER,RJ29JK5652,27.0,ACTIVE
25449,VAN,DL06NS9162,456.0,ACTIVE
10370,BIKE,DL07GE1382,13.0,ACTIVE
12631,SCOOTER,RJ10HN9265,23.0,ACTIVE
16440,BIKE,RJ35CQ4460,28.0,ACTIVE
25513,VAN,RJ14YV2077,216.0,ACTIVE
10382,UNKNOWN,DL08HT2247,1499.0,INACTIVE
18522,BIKE,RJ21GO3927,17.0,ACTIVE
8171,VAN,DL05WZ5016,162.0,INACTIVE
17737,TRUCK,DL04UE2898,736.0,ACTIVE
13782,VAN,RJ29KE7142,448.0,ACTIVE
24877,BIKE,DL02XQ3872,10.0,INACTIVE
4860,BIKE,RJ25JZ5614,17.0,ACTIVE
19187,BIKE,RJ39YD7948,24.0,ACTIVE
2925,SCOOTER,DL03MN5442,22.0,INACTIVE
19634,VAN,DL05UP4444,122.0,ACTIVE
8311,???,RJ15LN6633,36.0,ACTIVE
14571,BIKE,RJ17UP8053,18.0,ACTIVE
25772,VAN,RJ26ZH3527,141.0,ACTIVE
29967,SCOOTER,DL06HH3320,35.0,ACTIVE
23163,TRUCK,RJ17GB2257,582.0,INACTIVE
6483,SCOOTER,RJ37GZ9423,16.0,ACTIVE
21337,BIKE,DL06US5014,13.0,INACTIVE
18004,VAN,XXX000,,MAINTENANCE
11779,,RJ24GC6122,18.0,ACTIVE
4060,UNKNOWN,DL09PZ1041,602.0,ACTIVE
24,BIKE,DL04BF4610,26.0,ACTIVE
12388,,DL02BK5329,15.0,ACTIVE
27586,SCOOTER,RJ12OJ6091,39.0,ACTIVE
3127,BIKE,DL09WR4403,26.0,INACTIVE
25703,BIKE,RJ30IO1450,28.0,ACTIVE
27319,SCOOTER,DL07CS1142,21.0,ACTIVE
16650,SCOOTER,RJ28UT2210,38.0,ACTIVE
8871,BIKE,RJ29XN7485,17.0,ACTIVE
18422,SCOOTER,DL04UD5468,33.0,MAINTENANCE
30,BIKE,RJ25ST6101,24.0,ACTIVE
7501,SCOOTER,DL08WA6303,18.0,
19448,BIKE,DL09YI8589,19.0,ACTIVE
4279,BIKE,DL08FE8002,29.0,ACTIVE
28889,VAN,RJ14PC6847,129.0,INACTIVE
24231,SCOOTER,RJ37TJ9706,21.0,ACTIVE
3363,BIKE,RJ28KQ3871,15.0,ACTIVE
11831,VAN,DL09LY4329,,MAINTENANCE
13558,VAN,RJ29UA8788,370.0,INACTIVE
6033,SCOOTER,RJ30WJ5542,17.0,INACTIVE
20786,SCOOTER,DL02WU3175,-10.0,ACTIVE
18652,VAN,RJ14QV1952,130.0,ACTIVE
3669,TRUCK,RJ25EC3279,1137.0,ACTIVE
11508,SCOOTER,DL07VX8390,21.0,MAINTENANCE
22835,VAN,DL02TA4320,462.0,ACTIVE
4346,BIKE,DL08EY6347,16.0,ACTIVE
23464,BIKE,DL01JM7401,29.0,INACTIVE
2645,BIKE,RJ17RQ2257,21.0,ACTIVE
14802,VAN,DL02DJ1641,225.0,MAINTENANCE
25029,UNKNOWN,RJ29IV1702,36.0,ACTIVE
1870,TRUCK,RJ37RT7418,1183.0,ACTIVE
24883,TRUCK,DL08DK3460,1472.0,ACTIVE
6731,TRUCK,DL01MD5045,1798.0,INACTIVE
21515,BIKE,RJ32VD3865,26.0,ACTIVE
961,VAN,DL05HC6569,142.0,ACTIVE
985,VAN,RJ17BR8207,218.0,INACTIVE
29989,BIKE,RJ17IN8535,26.0,ACTIVE
14863,BIKE,RJ33QK8404,,ACTIVE
7303,SCOOTER,DL09EC9468,22.0,ACTIVE
6242,TRUCK,DL09EJ2975,612.0,INACTIVE
28386,UNKNOWN,RJ19IY2294,21.0,ACTIVE
25006,BIKE,RJ24MR5703,27.0,INACTIVE
13657,BIKE,RJ26BM2633,12.0,INACTIVE
25392,TRUCK,DL06WQ9538,1990.0,INACTIVE
28119,SCOOTER,RJ36MZ7852,38.0,ACTIVE
26936,VAN,RJ33TP1522,339.0,ACTIVE
27994,BIKE,RJ35ER1763,24.0,ACTIVE
6880,BIKE,RJ16PR8644,28.0,
20883,???,RJ21EA4049,33.0,INACTIVE
12796,BIKE,RJ38ZP7070,22.0,ACTIVE
20019,???,DL02FG9151,1948.0,ACTIVE
21804,BIKE,DL02XG9735,24.0,ACTIVE
16984,VAN,RJ18TS9849,127.0,INACTIVE
23747,,RJ28QA3694,100.0,ACTIVE
28538,BIKE,RJ31BF2571,18.0,ACTIVE
4388,BIKE,DL09TG7862,21.0,ACTIVE
13915,BIKE,DL08CI7006,22.0,INACTIVE
23950,BIKE,DL02GH2215,24.0,ACTIVE
25614,VAN,DL04UD5468,472.0,ACTIVE
2982,SCOOTER,INVALID,-10.0,ACTIVE
3203,BIKE,DL06BZ5046,23.0,ACTIVE
19374,TRUCK,RJ33BE5445,550.0,ACTIVE
15727,VAN,RJ38ZP7070,143.0,ACTIVE
13067,TRUCK,DL08KU6262,854.0,INACTIVE
9398,BIKE,RJ21GE8617,27.0,ACTIVE
10084,VAN,RJ31WK4349,270.0,INACTIVE
18705,VAN,RJ25NR2684,386.0,ACTIVE
1260,SCOOTER,DL01SZ4970,34.0,INACTIVE
11133,SCOOTER,DL04XV9176,28.0,ACTIVE
25417,VAN,DL04UD5468,385.0,ACTIVE
23015,SCOOTER,INVALID,24.0,INACTIVE
5730,BIKE,RJ13DS5540,28.0,MAINTENANCE
15343,,RJ35YD2472,19.0,ACTIVE
16467,BIKE,DL05JV8785,11.0,ACTIVE
8159,,DL01GO1442,1977.0,ACTIVE
8333,BIKE,RJ28PE5981,27.0,
24909,BIKE,DL02KT3412,18.0,MAINTENANCE
9998,VAN,RJ14TS4190,146.0,INACTIVE
28925,SCOOTER,INVALID,24.0,ACTIVE
12861,VAN,RJ26LL3044,285.0,ACTIVE
12859,SCOOTER,RJ26NS3235,16.0,ACTIVE
15648,BIKE,RJ10YY3168,27.0,ACTIVE
5195,TRUCK,RJ13BA5332,880.0,ACTIVE
4058,SCOOTER,DL02WU6678,30.0,ACTIVE
26011,TRUCK,DL04MT7783,1021.0,INACTIVE
29991,VAN,RJ31PL4572,125.0,INACTIVE
9737,SCOOTER,DL05TC2936,17.0,INACTIVE
25814,SCOOTER,RJ31EK8525,24.0,ACTIVE
9641,SCOOTER,RJ17DU2293,18.0,INACTIVE
8780,BIKE,DL07JP4825,23.0,INACTIVE
16273,BIKE,DL08HG7930,23.0,INACTIVE
17534,BIKE,RJ21MB2042,16.0,INACTIVE
14128,TRUCK,DL04YW1457,1479.0,ACTIVE
25377,VAN,DL02CS1696,176.0,ACTIVE
23408,TRUCK,DL02EK5173,703.0,ACTIVE
17463,BIKE,DL06BZ5046,29.0,ACTIVE
13443,VAN,DL02PY9577,419.0,ACTIVE
17053,BIKE,RJ12MZ4603,15.0,MAINTENANCE
9166,TRUCK,RJ12UR4949,1710.0,INACTIVE
1430,VAN,DL01YJ5480,270.0,ACTIVE
24092,VAN,RJ10UB2861,411.0,ACTIVE
15801,BIKE,RJ12YO4940,29.0,ACTIVE
21689,SCOOTER,123,30.0,INACTIVE
25175,BIKE,DL02SO3715,12.0,INACTIVE
3503,SCOOTER,DL08TS9730,39.0,ACTIVE
5515,TRUCK,RJ30SB2556,,MAINTENANCE
10497,VAN,DL06BZ5046,449.0,ACTIVE
18638,VAN,DL06ON2382,367.0,ACTIVE
5709,SCOOTER,RJ16CN9779,33.0,ACTIVE
1564,SCOOTER,RJ28RG3138,35.0,ACTIVE
21966,BIKE,RJ14AY9637,21.0,INACTIVE
25095,TRUCK,RJ35SE2353,712.0,MAINTENANCE
26141,SCOOTER,RJ21AS2489,39.0,ACTIVE
4401,UNKNOWN,DL09OE1190,302.0,ACTIVE
9806,SCOOTER,RJ17GB2257,29.0,ACTIVE
7938,TRUCK,RJ33BX7283,1317.0,ACTIVE
10537,SCOOTER,DL02MF9036,19.0,ACTIVE
20821,BIKE,DL01DN8444,27.0,MAINTENANCE
12624,BIKE,RJ23BL2815,9999.0,INACTIVE
14494,TRUCK,DL08RY9644,530.0,ACTIVE
20527,SCOOTER,DL04GY3485,23.0,MAINTENANCE
26327,SCOOTER,DL08RY9644,36.0,MAINTENANCE
1612,TRUCK,DL08DK3460,592.0,ACTIVE
8689,BIKE,DL06US5014,25.0,ACTIVE
28974,BIKE,RJ39VE1163,23.0,ACTIVE
16056,TRUCK,RJ30WW8182,1436.0,INACTIVE
3911,SCOOTER,DL06WQ9538,15.0,INACTIVE
18667,SCOOTER,RJ25YB9958,37.0,ACTIVE
7515,BIKE,RJ14YK5340,16.0,ACTIVE
24139,BIKE,DL05WZ5016,24.0,MAINTENANCE
20892,SCOOTER,DL04LE9422,32.0,ACTIVE
16032,VAN,RJ34FA9194,133.0,ACTIVE
17240,BIKE,RJ21CU2651,,ACTIVE
11360,TRUCK,RJ23KX9631,1347.0,ACTIVE
25079,SCOOTER,RJ12VC1467,20.0,ACTIVE
16222,VAN,RJ23ME4751,117.0,ACTIVE
1515,VAN,DL09BR9508,203.0,MAINTENANCE
10366,,RJ21OY2869,26.0,ACTIVE
12075,BIKE,DL05VB1834,16.0,ACTIVE
4011,BIKE,RJ14OO4337,16.0,ACTIVE
9531,SCOOTER,DL05VB1834,21.0,ACTIVE
140,VAN,DL07IY7173,414.0,ACTIVE
8282,BIKE,DL03FR8343,25.0,INACTIVE
18463,TRUCK,DL06YW9793,1373.0,ACTIVE
13634,SCOOTER,DL06MB9878,18.0,ACTIVE
8318,SCOOTER,DL02PY9577,29.0,ACTIVE
20577,BIKE,RJ37YC3280,27.0,INACTIVE
10300,TRUCK,XXX000,553.0,ACTIVE
9160,SCOOTER,RJ21ZB8911,15.0,ACTIVE
2255,VAN,RJ23YE6144,428.0,INACTIVE
23615,BIKE,DL04MT8755,25.0,MAINTENANCE
20810,BIKE,DL08BK5123,15.0,ACTIVE
27793,TRUCK,RJ38TN5867,622.0,INACTIVE
23718,SCOOTER,RJ15ZW7307,34.0,INACTIVE
20423,SCOOTER,RJ35DV9285,38.0,MAINTENANCE
7376,BIKE,RJ19FO7027,21.0,ACTIVE
6789,SCOOTER,DL02SV2576,,ACTIVE
26392,TRUCK,DL06ZS6464,1046.0,ACTIVE
22966,SCOOTER,RJ29KE7142,28.0,ACTIVE
20852,SCOOTER,DL03KH7836,24.0,ACTIVE
3419,TRUCK,DL02PC7019,1156.0,MAINTENANCE
5688,BIKE,DL08RY9644,11.0,INACTIVE
21554,,RJ24UB1744,33.0,MAINTENANCE
14661,VAN,DL08DZ6881,404.0,ACTIVE
9734,BIKE,RJ22PN7297,17.0,MAINTENANCE
17763,VAN,DL04TO3318,209.0,INACTIVE
21823,BIKE,DL06ZM8950,18.0,ACTIVE
18127,SCOOTER,DL07JU5305,36.0,ACTIVE
4825,BIKE,DL01WB6523,18.0,ACTIVE
3687,,DL06NS9162,1740.0,INACTIVE
25580,SCOOTER,RJ32TS8073,27.0,ACTIVE
4511,???,DL07AV4567,302.0,ACTIVE
20893,TRUCK,RJ15ZW7307,1699.0,ACTIVE
21091,VAN,DL04GY3485,424.0,ACTIVE
2291,TRUCK,RJ33EH9325,1873.0,ACTIVE
4473,VAN,RJ32TJ3361,456.0,MAINTENANCE
5479,???,RJ17GD3652,103.0,ACTIVE
27463,SCOOTER,RJ25QE2541,23.0,ACTIVE
14855,TRUCK,DL01DN8444,853.0,MAINTENANCE
19674,BIKE,RJ11YB8991,16.0,ACTIVE
27037,BIKE,RJ25MG6395,29.0,ACTIVE
28168,BIKE,DL03DS7968,21.0,ACTIVE
26356,BIKE,DL09FL2256,19.0,MAINTENANCE
4154,SCOOTER,DL06XC3654,20.0,MAINTENANCE
23037,BIKE,RJ19GH2451,21.0,INACTIVE
17980,SCOOTER,DL06KG1316,35.0,ACTIVE
209,BIKE,DL05EC2212,11.0,INACTIVE
19543,TRUCK,DL09OC1238,679.0,MAINTENANCE
24458,SCOOTER,RJ14QE3458,26.0,INACTIVE
12969,BIKE,DL01CR7549,10.0,
15812,BIKE,DL04SS5149,10.0,INACTIVE
20276,TRUCK,RJ22IX4333,611.0,MAINTENANCE
2606,VAN,RJ18GZ7713,494.0,ACTIVE
23962,SCOOTER,RJ30DN4283,,ACTIVE
15029,VAN,DL08DL2370,480.0,ACTIVE
2588,BIKE,DL06WW1699,24.0,ACTIVE
7553,BIKE,DL09SI6071,25.0,ACTIVE
26385,TRUCK,RJ37ZY6003,504.0,ACTIVE
10951,VAN,DL09TB8383,206.0,INACTIVE
16765,,DL06QZ8841,1244.0,MAINTENANCE
28142,SCOOTER,RJ12MZ4603,35.0,MAINTENANCE
11741,BIKE,RJ12UQ1763,17.0,ACTIVE
23145,BIKE,RJ20NL4671,11.0,INACTIVE
25408,BIKE,RJ39TQ4118,14.0,ACTIVE
14097,BIKE,DL06YW4404,-10.0,INACTIVE
23784,BIKE,RJ31JT5855,22.0,ACTIVE
2871,BIKE,DL05WF7713,25.0,ACTIVE
